model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,step,next_token_id,next_token,question_best_token_id,question_best_logit,question_best_prob,question_best_rank,question_top1,question_top5,question_top10,exclamation_best_token_id,exclamation_best_logit,exclamation_best_prob,exclamation_best_rank,exclamation_top1,exclamation_top5,exclamation_top10,ellipsis_best_token_id,ellipsis_best_logit,ellipsis_best_prob,ellipsis_best_rank,ellipsis_top1,ellipsis_top5,ellipsis_top10
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,16,734, two,5633,-58.49357604980469,1.6976042616079212e-06,12997,0.0,0.0,0.0,5145,-61.606632232666016,7.548372593646491e-08,29932,0.0,0.0,0.0,2644,-56.11534118652344,1.831010013120249e-05,3289,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,17,4981, models,30,-58.09280014038086,4.993629772798158e-05,534,0.0,0.0,0.0,0,-60.55379104614258,4.262079983163858e-06,3187,0.0,0.0,0.0,2644,-57.58354568481445,8.309650729643181e-05,351,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,18,11,",",30,-63.09263229370117,2.6863752282224596e-05,429,0.0,0.0,0.0,0,-66.78284454345703,6.706993076477374e-07,4204,0.0,0.0,0.0,2644,-60.29087829589844,0.0004425404767971486,78,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,19,543, which,5633,-58.281700134277344,2.0880154352198588e-06,9689,0.0,0.0,0.0,5145,-61.47071075439453,8.605260148897287e-08,29842,0.0,0.0,0.0,2644,-54.9162483215332,6.0440896049840376e-05,729,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,20,547, were,30,-59.90964889526367,1.1546427231223788e-05,1876,0.0,0.0,0.0,0,-65.53043365478516,4.1818822182904114e-08,23689,0.0,0.0,0.0,2644,-59.224037170410156,2.2919493858353235e-05,1299,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,21,284, to,30,-48.71582794189453,7.173749054345535e-06,3181,0.0,0.0,0.0,0,-53.15028762817383,8.50912300620621e-08,20888,0.0,0.0,0.0,2644,-47.18312454223633,3.321932308608666e-05,1318,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,22,307, be,30,-47.406822204589844,7.496802936657332e-06,1802,0.0,0.0,0.0,0,-52.78620147705078,3.4565381668016926e-08,14486,0.0,0.0,0.0,2644,-46.561431884765625,1.7459202354075387e-05,1215,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,23,973, used,30,-66.27101135253906,1.8184815417043865e-05,2023,0.0,0.0,0.0,0,-70.62356567382812,2.341092368851605e-07,13907,0.0,0.0,0.0,2644,-65.69493865966797,3.235147232771851e-05,1492,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,0,198,"
",5633,-42.34187316894531,8.691192488186061e-05,485,0.0,0.0,0.0,5145,-43.810516357421875,2.0010398657177575e-05,1965,0.0,0.0,0.0,2644,-41.788021087646484,0.00015122175682336092,257,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,1,25031,Professor,30,-52.2280387878418,4.557651482173242e-05,1654,0.0,0.0,0.0,0,-53.621639251708984,1.1311185517115518e-05,3224,0.0,0.0,0.0,986,-49.14331817626953,0.000996364513412118,118,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,2,6502, Kim,30,-46.422725677490234,1.6044670701376162e-05,1975,0.0,0.0,0.0,0,-47.22052764892578,7.2251996243721806e-06,3095,0.0,0.0,0.0,2644,-46.03200912475586,2.3714657800155692e-05,1566,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,3,3688, compared,30,-68.05621337890625,4.0432176319882274e-05,780,0.0,0.0,0.0,0,-69.16229248046875,1.3377133655012585e-05,1428,0.0,0.0,0.0,986,-68.654052734375,2.2237643861444667e-05,1117,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,4,1115, three,30,-45.4820556640625,3.897511760442285e-06,1804,0.0,0.0,0.0,0,-47.06109619140625,8.035610221668321e-07,6599,0.0,0.0,0.0,2644,-43.83747100830078,2.0184661480016075e-05,414,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,5,4981, models,30,-36.583221435546875,2.6822672225534916e-06,1079,0.0,0.0,0.0,0,-37.1358528137207,1.5434668512170902e-06,1601,0.0,0.0,0.0,2644,-36.090904235839844,4.388465640658978e-06,760,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,6,319, on,30,-18.76906394958496,1.0475849194335751e-05,183,0.0,0.0,0.0,0,-19.20465850830078,6.776616828574333e-06,222,0.0,0.0,0.0,986,-17.404146194458008,4.10171523981262e-05,73,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,7,3431, Tuesday,5633,-26.701190948486328,4.31103330811311e-07,633,0.0,0.0,0.0,5145,-29.439727783203125,2.787722586106156e-08,4955,0.0,0.0,0.0,2644,-22.171218872070312,3.998740794486366e-05,33,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,8,13,.,30,12.211016654968262,3.0097200578893535e-05,77,0.0,0.0,0.0,0,13.173069953918457,7.876632298575714e-05,49,0.0,0.0,0.0,986,14.660272598266602,0.00034851740929298103,24,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,9,198,"
",5633,-27.413097381591797,2.2507494577439502e-05,622,0.0,0.0,0.0,5145,-28.899024963378906,5.0932740123244e-06,2130,0.0,0.0,0.0,2644,-25.664318084716797,0.00012936367420479655,118,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,10,30556,Same,30,-50.250396728515625,1.1536068996065296e-05,1899,0.0,0.0,0.0,0,-52.2708625793457,1.5296099036277155e-06,3867,0.0,0.0,0.0,986,-47.92438888549805,0.0001180946419481188,366,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,11,25,:,30,4.650336742401123,0.00012275268090888858,15,0.0,0.0,0.0,0,3.4811904430389404,3.813094008364715e-05,36,0.0,0.0,0.0,986,4.781304836273193,0.00013992963067721575,14,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,12,198,"
",5633,17.183046340942383,4.740099029731937e-05,123,0.0,0.0,0.0,5145,15.328524589538574,7.419572284561582e-06,799,0.0,0.0,0.0,2644,17.669448852539062,7.709555939072743e-05,69,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,13,25031,Professor,30,-35.62592315673828,1.3206188668846153e-05,1906,0.0,0.0,0.0,0,-36.91319274902344,3.6452172480494482e-06,3312,0.0,0.0,0.0,986,-32.15277099609375,0.0004257437540218234,113,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,14,6502, Kim,30,-6.204197883605957,7.196825890787295e-07,2057,0.0,0.0,0.0,0,-6.805346488952637,3.945167748042877e-07,2838,0.0,0.0,0.0,2644,-4.75444221496582,3.0673397759528598e-06,807,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,15,3688, compared,30,-46.26078796386719,4.931597231916385e-06,830,0.0,0.0,0.0,0,-47.22980880737305,1.8713163854044979e-06,1329,0.0,0.0,0.0,986,-46.33699035644531,4.569759312289534e-06,869,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,16,1115, three,30,-21.423227310180664,3.4958148376063036e-07,1177,0.0,0.0,0.0,0,-23.124954223632812,6.375258720936472e-08,4354,0.0,0.0,0.0,2644,-19.251380920410156,3.067392299271887e-06,226,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,17,4981, models,30,-53.978885650634766,2.648970109930815e-07,671,0.0,0.0,0.0,0,-54.97753143310547,9.758222319078413e-08,1264,0.0,0.0,0.0,2644,-52.98470687866211,7.15885278168571e-07,346,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,18,319, on,30,-40.38588333129883,7.812520834704628e-07,168,0.0,0.0,0.0,0,-41.32769775390625,3.04625586977636e-07,280,0.0,0.0,0.0,986,-37.94411849975586,8.97916925168829e-06,45,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,19,3431, Tuesday,5633,-6.635900497436523,1.1283628964520176e-07,447,0.0,0.0,0.0,5145,-10.065771102905273,3.6548952753179265e-09,4964,0.0,0.0,0.0,2644,-1.3633569478988647,2.1993053451296873e-05,16,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,20,13,.,30,4.8111066818237305,6.242184554139385e-06,53,0.0,0.0,0.0,0,5.183649063110352,9.060030606633518e-06,41,0.0,0.0,0.0,986,7.726809501647949,0.00011524185538291931,9,0.0,0.0,1.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,21,198,"
",5633,38.57557678222656,7.290262601600261e-06,258,0.0,0.0,0.0,5145,36.5966911315918,1.0076832950289827e-06,1646,0.0,0.0,0.0,2644,39.804203033447266,2.490742008376401e-05,87,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,22,30556,Same,30,-32.11858367919922,4.653536052501295e-06,1673,0.0,0.0,0.0,0,-34.53556823730469,4.150496124566416e-07,3882,0.0,0.0,0.0,986,-30.248821258544922,3.0186349249561317e-05,480,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,none,0.0,,23,25,:,30,-59.62883377075195,3.465003101155162e-05,15,0.0,0.0,0.0,0,-61.16886901855469,7.428050139424158e-06,40,0.0,0.0,0.0,986,-58.93722152709961,6.919377483427525e-05,10,0.0,0.0,1.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,0,198,"
",5633,-55.390933990478516,0.00018700395594350994,369,0.0,0.0,0.0,5145,-55.52252960205078,0.00016394551494158804,420,0.0,0.0,0.0,2644,-54.30406951904297,0.0005544597515836358,139,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,1,25031,Professor,30,-51.3554573059082,0.00016559913638047874,650,0.0,0.0,0.0,0,-51.57217788696289,0.0001333329564658925,795,0.0,0.0,0.0,986,-48.43193435668945,0.0030812574550509453,49,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,2,6502, Kim,30,-42.36829376220703,7.566655403934419e-05,665,0.0,0.0,0.0,0,-41.9935302734375,0.00011006815475411713,493,0.0,0.0,0.0,986,-42.32883834838867,7.871168782003224e-05,645,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,3,3688, compared,30,-64.58222198486328,0.00022355698456522077,352,0.0,0.0,0.0,0,-63.47185516357422,0.0006786009762436152,153,0.0,0.0,0.0,1399,-65.01517486572266,0.00014499705866910517,481,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,4,1115, three,30,-49.816741943359375,2.5910570911946706e-05,414,0.0,0.0,0.0,0,-49.385154724121094,3.989449396613054e-05,305,0.0,0.0,0.0,986,-48.32768249511719,0.00011485959112178534,143,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,5,4981, models,30,-41.45085906982422,3.0338907890836708e-05,369,0.0,0.0,0.0,0,-40.02997970581055,0.00012562614574562758,96,0.0,0.0,0.0,986,-40.95101547241211,5.001257886760868e-05,224,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,6,319, on,30,-45.39196014404297,8.845853881211951e-05,108,0.0,0.0,0.0,0,-42.49720764160156,0.0015992443077266216,19,0.0,0.0,0.0,986,-43.741817474365234,0.0004606675647664815,39,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,7,3431, Tuesday,30,-35.326717376708984,2.564913756941678e-06,361,0.0,0.0,0.0,0,-34.33354568481445,6.924712124600774e-06,204,0.0,0.0,0.0,986,-31.390594482421875,0.00013137393398210406,35,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,8,13,.,30,-21.067588806152344,0.0002859270025510341,44,0.0,0.0,0.0,0,-16.023330688476562,0.044355619698762894,2,0.0,1.0,1.0,986,-18.25320816040039,0.004770074971020222,9,0.0,0.0,1.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,9,198,"
",5633,-47.47408676147461,7.707437180215493e-05,520,0.0,0.0,0.0,0,-45.71228790283203,0.00044879657798446715,116,0.0,0.0,0.0,986,-45.65141296386719,0.00047696573892608285,108,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,10,30556,Same,30,-52.86499786376953,7.032485154923052e-05,1034,0.0,0.0,0.0,0,-52.19487380981445,0.00013744848547503352,646,0.0,0.0,0.0,986,-50.083683013916016,0.001135059050284326,127,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,11,0,!,30,3.6790313720703125,0.0018717634957283735,7,0.0,0.0,1.0,0,9.795910835266113,0.8487464189529419,1,1.0,1.0,1.0,986,3.3335890769958496,0.0013250347692519426,12,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,12,198,"
",30,-55.81593704223633,0.0009649490239098668,99,0.0,0.0,0.0,0,-51.776336669921875,0.05481261759996414,2,0.0,1.0,1.0,986,-54.47435760498047,0.003691007848829031,31,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,13,25031,Professor,30,-50.11805725097656,0.0001273519010283053,775,0.0,0.0,0.0,0,-47.63409423828125,0.0015267812414094806,112,0.0,0.0,0.0,986,-47.154273986816406,0.002466948702931404,71,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,14,6502, Kim,30,-14.376008033752441,3.1879477319307625e-05,263,0.0,0.0,0.0,0,-11.23753547668457,0.0007354150293394923,7,0.0,0.0,1.0,986,-13.391728401184082,8.530576451448724e-05,86,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,15,0,!,30,-44.68830108642578,0.0011309151304885745,78,0.0,0.0,0.0,0,-39.186824798583984,0.27713462710380554,1,1.0,1.0,1.0,986,-44.77932357788086,0.0010325222974643111,87,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,16,198,"
",30,-37.36477279663086,0.00042073914664797485,80,0.0,0.0,0.0,0,-31.18915367126465,0.20232531428337097,2,0.0,1.0,1.0,986,-35.90085983276367,0.0018187887035310268,24,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,17,25031,Professor,30,-44.71745681762695,0.00014804222155362368,649,0.0,0.0,0.0,0,-40.74647521972656,0.007851650938391685,16,0.0,0.0,0.0,986,-41.46183395385742,0.0038395882584154606,46,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,18,6502, Kim,30,-7.505013465881348,6.421984289772809e-05,150,0.0,0.0,0.0,0,-2.9265692234039307,0.006252622697502375,2,0.0,1.0,1.0,986,-6.202747344970703,0.00023617625993210822,35,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,19,0,!,30,-21.41868019104004,0.00011272715346422046,19,0.0,0.0,0.0,0,-12.360577583312988,0.968082845211029,1,1.0,1.0,1.0,986,-21.710670471191406,8.418191282544285e-05,21,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,20,0,!,30,-24.28314208984375,0.0003154817968606949,59,0.0,0.0,0.0,0,-17.07684326171875,0.4252361059188843,1,1.0,1.0,1.0,986,-22.885974884033203,0.0012757227523252368,20,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,21,0,!,30,-24.04981231689453,0.0002823861432261765,59,0.0,0.0,0.0,0,-16.613862991333008,0.4788892865180969,1,1.0,1.0,1.0,986,-22.752365112304688,0.0010335167171433568,21,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,22,0,!,30,-19.858600616455078,0.0001525337720522657,30,0.0,0.0,0.0,0,-11.241538047790527,0.8427693843841553,1,1.0,1.0,1.0,986,-19.417964935302734,0.00023699090525042266,21,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,target,1.0,exclamation,23,0,!,30,-14.20225715637207,7.100832590367645e-05,21,0.0,0.0,0.0,0,-4.723423004150391,0.9287837743759155,1,1.0,1.0,1.0,986,-14.308416366577148,6.385646702256054e-05,23,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,wrong_marker,1.0,question,0,198,"
",5633,-47.37680435180664,0.0003156876191496849,201,0.0,0.0,0.0,5145,-49.38551712036133,4.235305095789954e-05,1038,0.0,0.0,0.0,2644,-46.98822784423828,0.00046560130431316793,137,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,wrong_marker,1.0,question,1,25031,Professor,30,-45.011016845703125,0.0005091010825708508,241,0.0,0.0,0.0,0,-46.96879959106445,7.187035953393206e-05,1243,0.0,0.0,0.0,986,-42.93212890625,0.004070554859936237,36,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,wrong_marker,1.0,question,2,6502, Kim,30,-43.76220703125,0.0002436457434669137,240,0.0,0.0,0.0,0,-45.21518325805664,5.6982207752298564e-05,856,0.0,0.0,0.0,986,-44.503204345703125,0.00011613089736783877,497,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,wrong_marker,1.0,question,3,3688, compared,30,-65.11349487304688,0.000532396836206317,192,0.0,0.0,0.0,0,-66.17598724365234,0.0001839928445406258,395,0.0,0.0,0.0,1399,-66.22635650634766,0.00017495478095952421,409,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,same_sentence,2,wrong_marker,1.0,question,4,1115, three,30,-54.58067321777344,2.3019434593152255e-05,425,0.0,0.0,0.0,0,-56.12358474731445,4.920584615319967e-06,1722,0.0,0.0,0.0,986,-54.09745788574219,3.732092591235414e-05,307,0.0,0.0,0.0
