scale,language,template_id,level,text,marker
random_label,ru,20,-1,ya govorit okno ryadom s tebya posle vstrechi.,okno
random_label,ru,20,0,ya govorit butylka ryadom s tebya posle vstrechi.,butylka
random_label,ru,20,1,ya govorit reka ryadom s tebya posle vstrechi.,reka
random_label,ru,20,2,ya govorit oblako ryadom s tebya posle vstrechi.,oblako
random_label,ru,21,-2,ona govorit kamen ryadom s eto predlozhenie segodnya.,kamen
random_label,ru,21,-1,ona govorit okno ryadom s eto predlozhenie segodnya.,okno
random_label,ru,21,0,ona govorit butylka ryadom s eto predlozhenie segodnya.,butylka
random_label,ru,21,1,ona govorit reka ryadom s eto predlozhenie segodnya.,reka
random_label,ru,21,2,ona govorit oblako ryadom s eto predlozhenie segodnya.,oblako
random_label,ru,22,-2,uchitel govorit kamen ryadom s eto predlozhenie posle vstrechi.,kamen
random_label,ru,22,-1,uchitel govorit okno ryadom s eto predlozhenie posle vstrechi.,okno
random_label,ru,22,0,uchitel govorit butylka ryadom s eto predlozhenie posle vstrechi.,butylka
random_label,ru,22,1,uchitel govorit reka ryadom s eto predlozhenie posle vstrechi.,reka
random_label,ru,22,2,uchitel govorit oblako ryadom s eto predlozhenie posle vstrechi.,oblako
random_label,ru,23,-2,issledovatel govorit kamen ryadom s etot gorod segodnya.,kamen
random_label,ru,23,-1,issledovatel govorit okno ryadom s etot gorod segodnya.,okno
random_label,ru,23,0,issledovatel govorit butylka ryadom s etot gorod segodnya.,butylka
random_label,ru,23,1,issledovatel govorit reka ryadom s etot gorod segodnya.,reka
random_label,ru,23,2,issledovatel govorit oblako ryadom s etot gorod segodnya.,oblako
random_label,ru,24,-2,ona govorit kamen ryadom s tebya segodnya.,kamen
random_label,ru,24,-1,ona govorit okno ryadom s tebya segodnya.,okno
random_label,ru,24,0,ona govorit butylka ryadom s tebya segodnya.,butylka
random_label,ru,24,1,ona govorit reka ryadom s tebya segodnya.,reka
random_label,ru,24,2,ona govorit oblako ryadom s tebya segodnya.,oblako
random_label,ru,25,-2,ya govorit kamen ryadom s etot dizayn segodnya.,kamen
random_label,ru,25,-1,ya govorit okno ryadom s etot dizayn segodnya.,okno
random_label,ru,25,0,ya govorit butylka ryadom s etot dizayn segodnya.,butylka
random_label,ru,25,1,ya govorit reka ryadom s etot dizayn segodnya.,reka
random_label,ru,25,2,ya govorit oblako ryadom s etot dizayn segodnya.,oblako
random_label,ru,26,-2,sosed govorit kamen ryadom s etu ideyu vo vremya obzora.,kamen
random_label,ru,26,-1,sosed govorit okno ryadom s etu ideyu vo vremya obzora.,okno
random_label,ru,26,0,sosed govorit butylka ryadom s etu ideyu vo vremya obzora.,butylka
random_label,ru,26,1,sosed govorit reka ryadom s etu ideyu vo vremya obzora.,reka
random_label,ru,26,2,sosed govorit oblako ryadom s etu ideyu vo vremya obzora.,oblako
random_label,ru,27,-2,ya govorit kamen ryadom s etu pesnyu segodnya.,kamen
random_label,ru,27,-1,ya govorit okno ryadom s etu pesnyu segodnya.,okno
random_label,ru,27,0,ya govorit butylka ryadom s etu pesnyu segodnya.,butylka
random_label,ru,27,1,ya govorit reka ryadom s etu pesnyu segodnya.,reka
random_label,ru,27,2,ya govorit oblako ryadom s etu pesnyu segodnya.,oblako
random_label,ru,28,-2,ona govorit kamen ryadom s etu pesnyu naedine.,kamen
random_label,ru,28,-1,ona govorit okno ryadom s etu pesnyu naedine.,okno
random_label,ru,28,0,ona govorit butylka ryadom s etu pesnyu naedine.,butylka
random_label,ru,28,1,ona govorit reka ryadom s etu pesnyu naedine.,reka
random_label,ru,28,2,ona govorit oblako ryadom s etu pesnyu naedine.,oblako
random_label,ru,29,-2,ya govorit kamen ryadom s etu pesnyu vo vremya obzora.,kamen
random_label,ru,29,-1,ya govorit okno ryadom s etu pesnyu vo vremya obzora.,okno
random_label,ru,29,0,ya govorit butylka ryadom s etu pesnyu vo vremya obzora.,butylka
random_label,ru,29,1,ya govorit reka ryadom s etu pesnyu vo vremya obzora.,reka
random_label,ru,29,2,ya govorit oblako ryadom s etu pesnyu vo vremya obzora.,oblako
random_label,ru,30,-2,ona govorit kamen ryadom s etot gorod vo vremya obzora.,kamen
random_label,ru,30,-1,ona govorit okno ryadom s etot gorod vo vremya obzora.,okno
random_label,ru,30,0,ona govorit butylka ryadom s etot gorod vo vremya obzora.,butylka
random_label,ru,30,1,ona govorit reka ryadom s etot gorod vo vremya obzora.,reka
random_label,ru,30,2,ona govorit oblako ryadom s etot gorod vo vremya obzora.,oblako
random_label,ru,31,-2,hudozhnik govorit kamen ryadom s tebya v kontse.,kamen
random_label,ru,31,-1,hudozhnik govorit okno ryadom s tebya v kontse.,okno
random_label,ru,31,0,hudozhnik govorit butylka ryadom s tebya v kontse.,butylka
random_label,ru,31,1,hudozhnik govorit reka ryadom s tebya v kontse.,reka
random_label,ru,31,2,hudozhnik govorit oblako ryadom s tebya v kontse.,oblako
random_label,ru,32,-2,kritik govorit kamen ryadom s etot gorod segodnya.,kamen
random_label,ru,32,-1,kritik govorit okno ryadom s etot gorod segodnya.,okno
random_label,ru,32,0,kritik govorit butylka ryadom s etot gorod segodnya.,butylka
random_label,ru,32,1,kritik govorit reka ryadom s etot gorod segodnya.,reka
random_label,ru,32,2,kritik govorit oblako ryadom s etot gorod segodnya.,oblako
random_label,ru,33,-2,issledovatel govorit kamen ryadom s etu ideyu v kontse.,kamen
random_label,ru,33,-1,issledovatel govorit okno ryadom s etu ideyu v kontse.,okno
random_label,ru,33,0,issledovatel govorit butylka ryadom s etu ideyu v kontse.,butylka
random_label,ru,33,1,issledovatel govorit reka ryadom s etu ideyu v kontse.,reka
random_label,ru,33,2,issledovatel govorit oblako ryadom s etu ideyu v kontse.,oblako
random_label,ru,34,-2,issledovatel govorit kamen ryadom s etu pesnyu naedine.,kamen
random_label,ru,34,-1,issledovatel govorit okno ryadom s etu pesnyu naedine.,okno
random_label,ru,34,0,issledovatel govorit butylka ryadom s etu pesnyu naedine.,butylka
random_label,ru,34,1,issledovatel govorit reka ryadom s etu pesnyu naedine.,reka
random_label,ru,34,2,issledovatel govorit oblako ryadom s etu pesnyu naedine.,oblako
random_label,ru,35,-2,hudozhnik govorit kamen ryadom s etot film segodnya.,kamen
random_label,ru,35,-1,hudozhnik govorit okno ryadom s etot film segodnya.,okno
random_label,ru,35,0,hudozhnik govorit butylka ryadom s etot film segodnya.,butylka
random_label,ru,35,1,hudozhnik govorit reka ryadom s etot film segodnya.,reka
random_label,ru,35,2,hudozhnik govorit oblako ryadom s etot film segodnya.,oblako
random_label,ru,36,-2,hudozhnik govorit kamen ryadom s eto predlozhenie segodnya.,kamen
random_label,ru,36,-1,hudozhnik govorit okno ryadom s eto predlozhenie segodnya.,okno
random_label,ru,36,0,hudozhnik govorit butylka ryadom s eto predlozhenie segodnya.,butylka
random_label,ru,36,1,hudozhnik govorit reka ryadom s eto predlozhenie segodnya.,reka
random_label,ru,36,2,hudozhnik govorit oblako ryadom s eto predlozhenie segodnya.,oblako
random_label,ru,37,-2,ya govorit kamen ryadom s etu pesnyu v kontse.,kamen
random_label,ru,37,-1,ya govorit okno ryadom s etu pesnyu v kontse.,okno
random_label,ru,37,0,ya govorit butylka ryadom s etu pesnyu v kontse.,butylka
random_label,ru,37,1,ya govorit reka ryadom s etu pesnyu v kontse.,reka
random_label,ru,37,2,ya govorit oblako ryadom s etu pesnyu v kontse.,oblako
random_label,ru,38,-2,hudozhnik govorit kamen ryadom s etu sistemu v kontse.,kamen
random_label,ru,38,-1,hudozhnik govorit okno ryadom s etu sistemu v kontse.,okno
random_label,ru,38,0,hudozhnik govorit butylka ryadom s etu sistemu v kontse.,butylka
random_label,ru,38,1,hudozhnik govorit reka ryadom s etu sistemu v kontse.,reka
random_label,ru,38,2,hudozhnik govorit oblako ryadom s etu sistemu v kontse.,oblako
random_label,ru,39,-2,hudozhnik govorit kamen ryadom s etu sistemu posle vstrechi.,kamen
random_label,ru,39,-1,hudozhnik govorit okno ryadom s etu sistemu posle vstrechi.,okno
random_label,ru,39,0,hudozhnik govorit butylka ryadom s etu sistemu posle vstrechi.,butylka
random_label,ru,39,1,hudozhnik govorit reka ryadom s etu sistemu posle vstrechi.,reka
random_label,ru,39,2,hudozhnik govorit oblako ryadom s etu sistemu posle vstrechi.,oblako
random_label,ru,40,-2,ya govorit kamen ryadom s tebya naedine.,kamen
random_label,ru,40,-1,ya govorit okno ryadom s tebya naedine.,okno
random_label,ru,40,0,ya govorit butylka ryadom s tebya naedine.,butylka
random_label,ru,40,1,ya govorit reka ryadom s tebya naedine.,reka
random_label,ru,40,2,ya govorit oblako ryadom s tebya naedine.,oblako
random_label,ru,41,-2,polzovatel govorit kamen ryadom s eto predlozhenie v kontse.,kamen
random_label,ru,41,-1,polzovatel govorit okno ryadom s eto predlozhenie v kontse.,okno
random_label,ru,41,0,polzovatel govorit butylka ryadom s eto predlozhenie v kontse.,butylka
random_label,ru,41,1,polzovatel govorit reka ryadom s eto predlozhenie v kontse.,reka
random_label,ru,41,2,polzovatel govorit oblako ryadom s eto predlozhenie v kontse.,oblako
random_label,ru,42,-2,ona govorit kamen ryadom s etot gorod segodnya.,kamen
random_label,ru,42,-1,ona govorit okno ryadom s etot gorod segodnya.,okno
random_label,ru,42,0,ona govorit butylka ryadom s etot gorod segodnya.,butylka
random_label,ru,42,1,ona govorit reka ryadom s etot gorod segodnya.,reka
random_label,ru,42,2,ona govorit oblako ryadom s etot gorod segodnya.,oblako
random_label,ru,43,-2,kritik govorit kamen ryadom s tebya vo vremya obzora.,kamen
random_label,ru,43,-1,kritik govorit okno ryadom s tebya vo vremya obzora.,okno
random_label,ru,43,0,kritik govorit butylka ryadom s tebya vo vremya obzora.,butylka
random_label,ru,43,1,kritik govorit reka ryadom s tebya vo vremya obzora.,reka
random_label,ru,43,2,kritik govorit oblako ryadom s tebya vo vremya obzora.,oblako
random_label,ru,44,-2,hudozhnik govorit kamen ryadom s tebya vo vremya obzora.,kamen
random_label,ru,44,-1,hudozhnik govorit okno ryadom s tebya vo vremya obzora.,okno
random_label,ru,44,0,hudozhnik govorit butylka ryadom s tebya vo vremya obzora.,butylka
random_label,ru,44,1,hudozhnik govorit reka ryadom s tebya vo vremya obzora.,reka
random_label,ru,44,2,hudozhnik govorit oblako ryadom s tebya vo vremya obzora.,oblako
random_label,ru,45,-2,ona govorit kamen ryadom s etu sistemu v kontse.,kamen
random_label,ru,45,-1,ona govorit okno ryadom s etu sistemu v kontse.,okno
random_label,ru,45,0,ona govorit butylka ryadom s etu sistemu v kontse.,butylka
random_label,ru,45,1,ona govorit reka ryadom s etu sistemu v kontse.,reka
random_label,ru,45,2,ona govorit oblako ryadom s etu sistemu v kontse.,oblako
random_label,ru,46,-2,ona govorit kamen ryadom s eto predlozhenie v kontse.,kamen
random_label,ru,46,-1,ona govorit okno ryadom s eto predlozhenie v kontse.,okno
random_label,ru,46,0,ona govorit butylka ryadom s eto predlozhenie v kontse.,butylka
random_label,ru,46,1,ona govorit reka ryadom s eto predlozhenie v kontse.,reka
random_label,ru,46,2,ona govorit oblako ryadom s eto predlozhenie v kontse.,oblako
random_label,ru,47,-2,sosed govorit kamen ryadom s etot film posle vstrechi.,kamen
random_label,ru,47,-1,sosed govorit okno ryadom s etot film posle vstrechi.,okno
random_label,ru,47,0,sosed govorit butylka ryadom s etot film posle vstrechi.,butylka
random_label,ru,47,1,sosed govorit reka ryadom s etot film posle vstrechi.,reka
random_label,ru,47,2,sosed govorit oblako ryadom s etot film posle vstrechi.,oblako
random_label,ru,48,-2,ya govorit kamen ryadom s eto predlozhenie v kontse.,kamen
random_label,ru,48,-1,ya govorit okno ryadom s eto predlozhenie v kontse.,okno
random_label,ru,48,0,ya govorit butylka ryadom s eto predlozhenie v kontse.,butylka
random_label,ru,48,1,ya govorit reka ryadom s eto predlozhenie v kontse.,reka
random_label,ru,48,2,ya govorit oblako ryadom s eto predlozhenie v kontse.,oblako
random_label,ru,49,-2,sosed govorit kamen ryadom s tebya posle vstrechi.,kamen
random_label,ru,49,-1,sosed govorit okno ryadom s tebya posle vstrechi.,okno
random_label,ru,49,0,sosed govorit butylka ryadom s tebya posle vstrechi.,butylka
random_label,ru,49,1,sosed govorit reka ryadom s tebya posle vstrechi.,reka
random_label,ru,49,2,sosed govorit oblako ryadom s tebya posle vstrechi.,oblako
random_label,ru,50,-2,ona govorit kamen ryadom s tebya posle vstrechi.,kamen
random_label,ru,50,-1,ona govorit okno ryadom s tebya posle vstrechi.,okno
random_label,ru,50,0,ona govorit butylka ryadom s tebya posle vstrechi.,butylka
random_label,ru,50,1,ona govorit reka ryadom s tebya posle vstrechi.,reka
random_label,ru,50,2,ona govorit oblako ryadom s tebya posle vstrechi.,oblako
random_label,ru,51,-2,kritik govorit kamen ryadom s etot gorod naedine.,kamen
random_label,ru,51,-1,kritik govorit okno ryadom s etot gorod naedine.,okno
random_label,ru,51,0,kritik govorit butylka ryadom s etot gorod naedine.,butylka
random_label,ru,51,1,kritik govorit reka ryadom s etot gorod naedine.,reka
random_label,ru,51,2,kritik govorit oblako ryadom s etot gorod naedine.,oblako
random_label,ru,52,-2,kritik govorit kamen ryadom s etot film posle vstrechi.,kamen
random_label,ru,52,-1,kritik govorit okno ryadom s etot film posle vstrechi.,okno
random_label,ru,52,0,kritik govorit butylka ryadom s etot film posle vstrechi.,butylka
random_label,ru,52,1,kritik govorit reka ryadom s etot film posle vstrechi.,reka
random_label,ru,52,2,kritik govorit oblako ryadom s etot film posle vstrechi.,oblako
random_label,ru,53,-2,hudozhnik govorit kamen ryadom s etot gorod vo vremya obzora.,kamen
random_label,ru,53,-1,hudozhnik govorit okno ryadom s etot gorod vo vremya obzora.,okno
random_label,ru,53,0,hudozhnik govorit butylka ryadom s etot gorod vo vremya obzora.,butylka
random_label,ru,53,1,hudozhnik govorit reka ryadom s etot gorod vo vremya obzora.,reka
random_label,ru,53,2,hudozhnik govorit oblako ryadom s etot gorod vo vremya obzora.,oblako
random_label,ru,54,-2,issledovatel govorit kamen ryadom s etot dizayn posle vstrechi.,kamen
random_label,ru,54,-1,issledovatel govorit okno ryadom s etot dizayn posle vstrechi.,okno
random_label,ru,54,0,issledovatel govorit butylka ryadom s etot dizayn posle vstrechi.,butylka
random_label,ru,54,1,issledovatel govorit reka ryadom s etot dizayn posle vstrechi.,reka
random_label,ru,54,2,issledovatel govorit oblako ryadom s etot dizayn posle vstrechi.,oblako
random_label,ru,55,-2,issledovatel govorit kamen ryadom s etu pesnyu v kontse.,kamen
random_label,ru,55,-1,issledovatel govorit okno ryadom s etu pesnyu v kontse.,okno
random_label,ru,55,0,issledovatel govorit butylka ryadom s etu pesnyu v kontse.,butylka
random_label,ru,55,1,issledovatel govorit reka ryadom s etu pesnyu v kontse.,reka
random_label,ru,55,2,issledovatel govorit oblako ryadom s etu pesnyu v kontse.,oblako
random_label,ru,56,-2,kritik govorit kamen ryadom s etot gorod vo vremya obzora.,kamen
random_label,ru,56,-1,kritik govorit okno ryadom s etot gorod vo vremya obzora.,okno
random_label,ru,56,0,kritik govorit butylka ryadom s etot gorod vo vremya obzora.,butylka
random_label,ru,56,1,kritik govorit reka ryadom s etot gorod vo vremya obzora.,reka
random_label,ru,56,2,kritik govorit oblako ryadom s etot gorod vo vremya obzora.,oblako
random_label,ru,57,-2,uchitel govorit kamen ryadom s etu ideyu vo vremya obzora.,kamen
random_label,ru,57,-1,uchitel govorit okno ryadom s etu ideyu vo vremya obzora.,okno
random_label,ru,57,0,uchitel govorit butylka ryadom s etu ideyu vo vremya obzora.,butylka
random_label,ru,57,1,uchitel govorit reka ryadom s etu ideyu vo vremya obzora.,reka
random_label,ru,57,2,uchitel govorit oblako ryadom s etu ideyu vo vremya obzora.,oblako
random_label,ru,58,-2,ona govorit kamen ryadom s etu pesnyu v kontse.,kamen
random_label,ru,58,-1,ona govorit okno ryadom s etu pesnyu v kontse.,okno
random_label,ru,58,0,ona govorit butylka ryadom s etu pesnyu v kontse.,butylka
random_label,ru,58,1,ona govorit reka ryadom s etu pesnyu v kontse.,reka
random_label,ru,58,2,ona govorit oblako ryadom s etu pesnyu v kontse.,oblako
random_label,ru,59,-2,polzovatel govorit kamen ryadom s etot film vo vremya obzora.,kamen
random_label,ru,59,-1,polzovatel govorit okno ryadom s etot film vo vremya obzora.,okno
random_label,ru,59,0,polzovatel govorit butylka ryadom s etot film vo vremya obzora.,butylka
random_label,ru,59,1,polzovatel govorit reka ryadom s etot film vo vremya obzora.,reka
random_label,ru,59,2,polzovatel govorit oblako ryadom s etot film vo vremya obzora.,oblako
random_label,ru,60,-2,issledovatel govorit kamen ryadom s etu sistemu segodnya.,kamen
random_label,ru,60,-1,issledovatel govorit okno ryadom s etu sistemu segodnya.,okno
random_label,ru,60,0,issledovatel govorit butylka ryadom s etu sistemu segodnya.,butylka
random_label,ru,60,1,issledovatel govorit reka ryadom s etu sistemu segodnya.,reka
random_label,ru,60,2,issledovatel govorit oblako ryadom s etu sistemu segodnya.,oblako
random_label,ru,61,-2,ona govorit kamen ryadom s eto predlozhenie vo vremya obzora.,kamen
random_label,ru,61,-1,ona govorit okno ryadom s eto predlozhenie vo vremya obzora.,okno
random_label,ru,61,0,ona govorit butylka ryadom s eto predlozhenie vo vremya obzora.,butylka
random_label,ru,61,1,ona govorit reka ryadom s eto predlozhenie vo vremya obzora.,reka
random_label,ru,61,2,ona govorit oblako ryadom s eto predlozhenie vo vremya obzora.,oblako
random_label,ru,62,-2,ona govorit kamen ryadom s etot film naedine.,kamen
random_label,ru,62,-1,ona govorit okno ryadom s etot film naedine.,okno
random_label,ru,62,0,ona govorit butylka ryadom s etot film naedine.,butylka
random_label,ru,62,1,ona govorit reka ryadom s etot film naedine.,reka
random_label,ru,62,2,ona govorit oblako ryadom s etot film naedine.,oblako
random_label,ru,63,-2,hudozhnik govorit kamen ryadom s etu pesnyu naedine.,kamen
random_label,ru,63,-1,hudozhnik govorit okno ryadom s etu pesnyu naedine.,okno
random_label,ru,63,0,hudozhnik govorit butylka ryadom s etu pesnyu naedine.,butylka
random_label,ru,63,1,hudozhnik govorit reka ryadom s etu pesnyu naedine.,reka
random_label,ru,63,2,hudozhnik govorit oblako ryadom s etu pesnyu naedine.,oblako
random_label,ru,64,-2,polzovatel govorit kamen ryadom s etot dizayn naedine.,kamen
random_label,ru,64,-1,polzovatel govorit okno ryadom s etot dizayn naedine.,okno
random_label,ru,64,0,polzovatel govorit butylka ryadom s etot dizayn naedine.,butylka
random_label,ru,64,1,polzovatel govorit reka ryadom s etot dizayn naedine.,reka
random_label,ru,64,2,polzovatel govorit oblako ryadom s etot dizayn naedine.,oblako
random_label,ru,65,-2,polzovatel govorit kamen ryadom s etu sistemu naedine.,kamen
random_label,ru,65,-1,polzovatel govorit okno ryadom s etu sistemu naedine.,okno
random_label,ru,65,0,polzovatel govorit butylka ryadom s etu sistemu naedine.,butylka
random_label,ru,65,1,polzovatel govorit reka ryadom s etu sistemu naedine.,reka
random_label,ru,65,2,polzovatel govorit oblako ryadom s etu sistemu naedine.,oblako
random_label,ru,66,-2,uchitel govorit kamen ryadom s etu pesnyu posle vstrechi.,kamen
random_label,ru,66,-1,uchitel govorit okno ryadom s etu pesnyu posle vstrechi.,okno
