language,template_id,kind,label,source,op_a,op_b,op_c,ab_text,ba_text,abc_text,bca_text,cab_text,acb_text,cba_text,bac_text
de,78,pair,QT_vs_TQ,Der Lehrer reparierte den Fehler waehrend der Besprechung.,Q,T,,"Wird es wahr sein, dass der Lehrer reparierte den Fehler waehrend der Besprechung?",Wird der Lehrer reparierte den Fehler waehrend der Besprechung?,,,,,,
de,78,pair,MT_vs_TM,Der Lehrer reparierte den Fehler waehrend der Besprechung.,M,T,,Der Lehrer berichten zufolge plant zu reparieren den Fehler waehrend der Besprechung.,Der Lehrer plant zu reparieren berichten zufolge den Fehler waehrend der Besprechung.,,,,,,
de,78,triple,NQM,Der Lehrer reparierte den Fehler waehrend der Besprechung.,N,Q,M,,,"Ist es berichten zufolge wahr, dass der Lehrer schaffte es nicht zu reparieren den Fehler waehrend der Besprechung?","Ist es falsch, dass der Lehrer reparierte berichten zufolge den Fehler waehrend der Besprechung?",Schaffte es der Lehrer nicht zu reparieren den Fehler waehrend der Besprechung?,Schaffte es der Lehrer nicht zu reparieren den Fehler waehrend der Besprechung?,"Ist es falsch, dass der Lehrer berichten zufolge reparierte den Fehler waehrend der Besprechung?","Ist es falsch, dass der Lehrer reparierte berichten zufolge den Fehler waehrend der Besprechung?"
de,78,triple,NQT,Der Lehrer reparierte den Fehler waehrend der Besprechung.,N,Q,T,,,"Wird es wahr sein, dass der Lehrer schaffte es nicht zu reparieren den Fehler waehrend der Besprechung?","Ist es falsch, dass der Lehrer plant zu reparieren den Fehler waehrend der Besprechung?",Wird der Lehrer schaffte es nicht zu reparieren den Fehler waehrend der Besprechung?,Wird der Lehrer schaffte es nicht zu reparieren den Fehler waehrend der Besprechung?,"Ist es falsch, dass der Lehrer plant zu reparieren den Fehler waehrend der Besprechung?","Ist es falsch, dass der Lehrer plant zu reparieren den Fehler waehrend der Besprechung?"
de,78,triple,NMT,Der Lehrer reparierte den Fehler waehrend der Besprechung.,N,M,T,,,Der Lehrer schaffte es nicht zu plant zu reparieren berichten zufolge den Fehler waehrend der Besprechung.,Der Lehrer berichten zufolge weigerte sich zu reparieren den Fehler waehrend der Besprechung.,Der Lehrer weigerte sich zu reparieren berichten zufolge den Fehler waehrend der Besprechung.,Der Lehrer schaffte es nicht zu plant zu reparieren berichten zufolge den Fehler waehrend der Besprechung.,Der Lehrer weigerte sich zu reparieren berichten zufolge den Fehler waehrend der Besprechung.,Der Lehrer berichten zufolge schaffte es nicht zu plant zu reparieren den Fehler waehrend der Besprechung.
de,78,triple,QMT,Der Lehrer reparierte den Fehler waehrend der Besprechung.,Q,M,T,,,"Ist es berichten zufolge wahr, dass der Lehrer plant zu reparieren den Fehler waehrend der Besprechung?",Wird der Lehrer berichten zufolge reparierte den Fehler waehrend der Besprechung?,"Ist es berichten zufolge wahr, dass der Lehrer plant zu reparieren den Fehler waehrend der Besprechung?","Ist es berichten zufolge wahr, dass der Lehrer plant zu reparieren den Fehler waehrend der Besprechung?",Wird der Lehrer berichten zufolge reparierte den Fehler waehrend der Besprechung?,"Wird es wahr sein, dass der Lehrer berichten zufolge reparierte den Fehler waehrend der Besprechung?"
de,79,pair,NQ_vs_QN,Der Forscher reparierte den Fehler am Morgen.,N,Q,,Schaffte es der Forscher nicht zu reparieren den Fehler am Morgen?,"Ist es falsch, dass der Forscher reparierte den Fehler am Morgen?",,,,,,
de,79,pair,NM_vs_MN,Der Forscher reparierte den Fehler am Morgen.,N,M,,Der Forscher weigerte sich zu reparieren berichten zufolge den Fehler am Morgen.,Der Forscher berichten zufolge weigerte sich zu reparieren den Fehler am Morgen.,,,,,,
de,79,pair,NT_vs_TN,Der Forscher reparierte den Fehler am Morgen.,N,T,,Der Forscher schaffte es nicht zu wird reparieren den Fehler am Morgen.,Der Forscher weigerte sich zu reparieren den Fehler am Morgen.,,,,,,
de,79,pair,QM_vs_MQ,Der Forscher reparierte den Fehler am Morgen.,Q,M,,"Ist es berichten zufolge wahr, dass der Forscher reparierte den Fehler am Morgen?",Hat der Forscher berichten zufolge reparieren den Fehler am Morgen?,,,,,,
de,79,pair,QT_vs_TQ,Der Forscher reparierte den Fehler am Morgen.,Q,T,,"Wird es wahr sein, dass der Forscher reparierte den Fehler am Morgen?",Wird der Forscher reparierte den Fehler am Morgen?,,,,,,
de,79,pair,MT_vs_TM,Der Forscher reparierte den Fehler am Morgen.,M,T,,Der Forscher berichten zufolge wird reparieren den Fehler am Morgen.,Der Forscher wird reparieren berichten zufolge den Fehler am Morgen.,,,,,,
de,79,triple,NQM,Der Forscher reparierte den Fehler am Morgen.,N,Q,M,,,"Ist es berichten zufolge wahr, dass der Forscher weigerte sich zu reparieren den Fehler am Morgen?","Ist es falsch, dass der Forscher reparierte berichten zufolge den Fehler am Morgen?",Schaffte es der Forscher nicht zu reparieren den Fehler am Morgen?,Schaffte es der Forscher nicht zu reparieren den Fehler am Morgen?,"Ist es falsch, dass der Forscher berichten zufolge reparierte den Fehler am Morgen?","Ist es falsch, dass der Forscher reparierte berichten zufolge den Fehler am Morgen?"
de,79,triple,NQT,Der Forscher reparierte den Fehler am Morgen.,N,Q,T,,,"Wird es wahr sein, dass der Forscher weigerte sich zu reparieren den Fehler am Morgen?","Ist es falsch, dass der Forscher wird reparieren den Fehler am Morgen?",Wird der Forscher weigerte sich zu reparieren den Fehler am Morgen?,Wird der Forscher weigerte sich zu reparieren den Fehler am Morgen?,"Ist es falsch, dass der Forscher wird reparieren den Fehler am Morgen?","Ist es falsch, dass der Forscher wird reparieren den Fehler am Morgen?"
de,79,triple,NMT,Der Forscher reparierte den Fehler am Morgen.,N,M,T,,,Der Forscher schaffte es nicht zu wird reparieren berichten zufolge den Fehler am Morgen.,Der Forscher berichten zufolge weigerte sich zu reparieren den Fehler am Morgen.,Der Forscher weigerte sich zu reparieren berichten zufolge den Fehler am Morgen.,Der Forscher schaffte es nicht zu wird reparieren berichten zufolge den Fehler am Morgen.,Der Forscher weigerte sich zu reparieren berichten zufolge den Fehler am Morgen.,Der Forscher berichten zufolge schaffte es nicht zu wird reparieren den Fehler am Morgen.
de,79,triple,QMT,Der Forscher reparierte den Fehler am Morgen.,Q,M,T,,,"Ist es berichten zufolge wahr, dass der Forscher wird reparieren den Fehler am Morgen?",Wird der Forscher berichten zufolge reparierte den Fehler am Morgen?,"Ist es berichten zufolge wahr, dass der Forscher wird reparieren den Fehler am Morgen?","Ist es berichten zufolge wahr, dass der Forscher wird reparieren den Fehler am Morgen?",Wird der Forscher berichten zufolge reparierte den Fehler am Morgen?,"Wird es wahr sein, dass der Forscher berichten zufolge reparierte den Fehler am Morgen?"
de,80,pair,NQ_vs_QN,Der Programmierer unterstuetzte die Theorie vor der Frist.,N,Q,,Schaffte es der Programmierer nicht zu unterstuetzen die Theorie vor der Frist?,"Ist es falsch, dass der Programmierer unterstuetzte die Theorie vor der Frist?",,,,,,
de,80,pair,NM_vs_MN,Der Programmierer unterstuetzte die Theorie vor der Frist.,N,M,,Der Programmierer weigerte sich zu unterstuetzen offenbar die Theorie vor der Frist.,Der Programmierer offenbar weigerte sich zu unterstuetzen die Theorie vor der Frist.,,,,,,
de,80,pair,NT_vs_TN,Der Programmierer unterstuetzte die Theorie vor der Frist.,N,T,,Der Programmierer schaffte es nicht zu versucht zu unterstuetzen die Theorie vor der Frist.,Der Programmierer weigerte sich zu unterstuetzen die Theorie vor der Frist.,,,,,,
de,80,pair,QM_vs_MQ,Der Programmierer unterstuetzte die Theorie vor der Frist.,Q,M,,"Ist es offenbar wahr, dass der Programmierer unterstuetzte die Theorie vor der Frist?",Hat der Programmierer offenbar unterstuetzen die Theorie vor der Frist?,,,,,,
de,80,pair,QT_vs_TQ,Der Programmierer unterstuetzte die Theorie vor der Frist.,Q,T,,"Wird es wahr sein, dass der Programmierer unterstuetzte die Theorie vor der Frist?",Wird der Programmierer unterstuetzte die Theorie vor der Frist?,,,,,,
de,80,pair,MT_vs_TM,Der Programmierer unterstuetzte die Theorie vor der Frist.,M,T,,Der Programmierer offenbar versucht zu unterstuetzen die Theorie vor der Frist.,Der Programmierer versucht zu unterstuetzen offenbar die Theorie vor der Frist.,,,,,,
de,80,triple,NQM,Der Programmierer unterstuetzte die Theorie vor der Frist.,N,Q,M,,,"Ist es offenbar wahr, dass der Programmierer weigerte sich zu unterstuetzen die Theorie vor der Frist?","Ist es falsch, dass der Programmierer unterstuetzte offenbar die Theorie vor der Frist?",Schaffte es der Programmierer nicht zu unterstuetzen die Theorie vor der Frist?,Schaffte es der Programmierer nicht zu unterstuetzen die Theorie vor der Frist?,"Ist es falsch, dass der Programmierer offenbar unterstuetzte die Theorie vor der Frist?","Ist es falsch, dass der Programmierer unterstuetzte offenbar die Theorie vor der Frist?"
de,80,triple,NQT,Der Programmierer unterstuetzte die Theorie vor der Frist.,N,Q,T,,,"Wird es wahr sein, dass der Programmierer weigerte sich zu unterstuetzen die Theorie vor der Frist?","Ist es falsch, dass der Programmierer versucht zu unterstuetzen die Theorie vor der Frist?",Wird der Programmierer weigerte sich zu unterstuetzen die Theorie vor der Frist?,Wird der Programmierer weigerte sich zu unterstuetzen die Theorie vor der Frist?,"Ist es falsch, dass der Programmierer versucht zu unterstuetzen die Theorie vor der Frist?","Ist es falsch, dass der Programmierer versucht zu unterstuetzen die Theorie vor der Frist?"
de,80,triple,NMT,Der Programmierer unterstuetzte die Theorie vor der Frist.,N,M,T,,,Der Programmierer schaffte es nicht zu versucht zu unterstuetzen offenbar die Theorie vor der Frist.,Der Programmierer offenbar weigerte sich zu unterstuetzen die Theorie vor der Frist.,Der Programmierer weigerte sich zu unterstuetzen offenbar die Theorie vor der Frist.,Der Programmierer schaffte es nicht zu versucht zu unterstuetzen offenbar die Theorie vor der Frist.,Der Programmierer weigerte sich zu unterstuetzen offenbar die Theorie vor der Frist.,Der Programmierer offenbar schaffte es nicht zu versucht zu unterstuetzen die Theorie vor der Frist.
de,80,triple,QMT,Der Programmierer unterstuetzte die Theorie vor der Frist.,Q,M,T,,,"Ist es offenbar wahr, dass der Programmierer versucht zu unterstuetzen die Theorie vor der Frist?",Wird der Programmierer offenbar unterstuetzte die Theorie vor der Frist?,"Ist es offenbar wahr, dass der Programmierer versucht zu unterstuetzen die Theorie vor der Frist?","Ist es offenbar wahr, dass der Programmierer versucht zu unterstuetzen die Theorie vor der Frist?",Wird der Programmierer offenbar unterstuetzte die Theorie vor der Frist?,"Wird es wahr sein, dass der Programmierer offenbar unterstuetzte die Theorie vor der Frist?"
de,81,pair,NQ_vs_QN,Der Manager akzeptierte die Erklaerung am Morgen.,N,Q,,Schaffte es der Manager nicht zu akzeptieren die Erklaerung am Morgen?,"Ist es falsch, dass der Manager akzeptierte die Erklaerung am Morgen?",,,,,,
de,81,pair,NM_vs_MN,Der Manager akzeptierte die Erklaerung am Morgen.,N,M,,Der Manager weigerte sich zu akzeptieren offenbar die Erklaerung am Morgen.,Der Manager offenbar weigerte sich zu akzeptieren die Erklaerung am Morgen.,,,,,,
de,81,pair,NT_vs_TN,Der Manager akzeptierte die Erklaerung am Morgen.,N,T,,Der Manager schaffte es nicht zu plant zu akzeptieren die Erklaerung am Morgen.,Der Manager weigerte sich zu akzeptieren die Erklaerung am Morgen.,,,,,,
de,81,pair,QM_vs_MQ,Der Manager akzeptierte die Erklaerung am Morgen.,Q,M,,"Ist es offenbar wahr, dass der Manager akzeptierte die Erklaerung am Morgen?",Hat der Manager offenbar akzeptieren die Erklaerung am Morgen?,,,,,,
de,81,pair,QT_vs_TQ,Der Manager akzeptierte die Erklaerung am Morgen.,Q,T,,"Wird es wahr sein, dass der Manager akzeptierte die Erklaerung am Morgen?",Wird der Manager akzeptierte die Erklaerung am Morgen?,,,,,,
de,81,pair,MT_vs_TM,Der Manager akzeptierte die Erklaerung am Morgen.,M,T,,Der Manager offenbar plant zu akzeptieren die Erklaerung am Morgen.,Der Manager plant zu akzeptieren offenbar die Erklaerung am Morgen.,,,,,,
de,81,triple,NQM,Der Manager akzeptierte die Erklaerung am Morgen.,N,Q,M,,,"Ist es offenbar wahr, dass der Manager weigerte sich zu akzeptieren die Erklaerung am Morgen?","Ist es falsch, dass der Manager akzeptierte offenbar die Erklaerung am Morgen?",Schaffte es der Manager nicht zu akzeptieren die Erklaerung am Morgen?,Schaffte es der Manager nicht zu akzeptieren die Erklaerung am Morgen?,"Ist es falsch, dass der Manager offenbar akzeptierte die Erklaerung am Morgen?","Ist es falsch, dass der Manager akzeptierte offenbar die Erklaerung am Morgen?"
de,81,triple,NQT,Der Manager akzeptierte die Erklaerung am Morgen.,N,Q,T,,,"Wird es wahr sein, dass der Manager weigerte sich zu akzeptieren die Erklaerung am Morgen?","Ist es falsch, dass der Manager plant zu akzeptieren die Erklaerung am Morgen?",Wird der Manager weigerte sich zu akzeptieren die Erklaerung am Morgen?,Wird der Manager weigerte sich zu akzeptieren die Erklaerung am Morgen?,"Ist es falsch, dass der Manager plant zu akzeptieren die Erklaerung am Morgen?","Ist es falsch, dass der Manager plant zu akzeptieren die Erklaerung am Morgen?"
de,81,triple,NMT,Der Manager akzeptierte die Erklaerung am Morgen.,N,M,T,,,Der Manager schaffte es nicht zu plant zu akzeptieren offenbar die Erklaerung am Morgen.,Der Manager offenbar weigerte sich zu akzeptieren die Erklaerung am Morgen.,Der Manager weigerte sich zu akzeptieren offenbar die Erklaerung am Morgen.,Der Manager schaffte es nicht zu plant zu akzeptieren offenbar die Erklaerung am Morgen.,Der Manager weigerte sich zu akzeptieren offenbar die Erklaerung am Morgen.,Der Manager offenbar schaffte es nicht zu plant zu akzeptieren die Erklaerung am Morgen.
de,81,triple,QMT,Der Manager akzeptierte die Erklaerung am Morgen.,Q,M,T,,,"Ist es offenbar wahr, dass der Manager plant zu akzeptieren die Erklaerung am Morgen?",Wird der Manager offenbar akzeptierte die Erklaerung am Morgen?,"Ist es offenbar wahr, dass der Manager plant zu akzeptieren die Erklaerung am Morgen?","Ist es offenbar wahr, dass der Manager plant zu akzeptieren die Erklaerung am Morgen?",Wird der Manager offenbar akzeptierte die Erklaerung am Morgen?,"Wird es wahr sein, dass der Manager offenbar akzeptierte die Erklaerung am Morgen?"
de,82,pair,NQ_vs_QN,Der Manager genehmigte die Behandlung nach der Pruefung.,N,Q,,Schaffte es der Manager nicht zu genehmigen die Behandlung nach der Pruefung?,"Ist es falsch, dass der Manager genehmigte die Behandlung nach der Pruefung?",,,,,,
de,82,pair,NM_vs_MN,Der Manager genehmigte die Behandlung nach der Pruefung.,N,M,,Der Manager konnte nicht genehmigen berichten zufolge die Behandlung nach der Pruefung.,Der Manager berichten zufolge konnte nicht genehmigen die Behandlung nach der Pruefung.,,,,,,
de,82,pair,NT_vs_TN,Der Manager genehmigte die Behandlung nach der Pruefung.,N,T,,Der Manager schaffte es nicht zu plant zu genehmigen die Behandlung nach der Pruefung.,Der Manager weigerte sich zu genehmigen die Behandlung nach der Pruefung.,,,,,,
de,82,pair,QM_vs_MQ,Der Manager genehmigte die Behandlung nach der Pruefung.,Q,M,,"Ist es berichten zufolge wahr, dass der Manager genehmigte die Behandlung nach der Pruefung?",Hat der Manager berichten zufolge genehmigen die Behandlung nach der Pruefung?,,,,,,
de,82,pair,QT_vs_TQ,Der Manager genehmigte die Behandlung nach der Pruefung.,Q,T,,"Wird es wahr sein, dass der Manager genehmigte die Behandlung nach der Pruefung?",Wird der Manager genehmigte die Behandlung nach der Pruefung?,,,,,,
de,82,pair,MT_vs_TM,Der Manager genehmigte die Behandlung nach der Pruefung.,M,T,,Der Manager berichten zufolge plant zu genehmigen die Behandlung nach der Pruefung.,Der Manager plant zu genehmigen berichten zufolge die Behandlung nach der Pruefung.,,,,,,
de,82,triple,NQM,Der Manager genehmigte die Behandlung nach der Pruefung.,N,Q,M,,,"Ist es berichten zufolge wahr, dass der Manager konnte nicht genehmigen die Behandlung nach der Pruefung?","Ist es falsch, dass der Manager genehmigte berichten zufolge die Behandlung nach der Pruefung?",Schaffte es der Manager nicht zu genehmigen die Behandlung nach der Pruefung?,Schaffte es der Manager nicht zu genehmigen die Behandlung nach der Pruefung?,"Ist es falsch, dass der Manager berichten zufolge genehmigte die Behandlung nach der Pruefung?","Ist es falsch, dass der Manager genehmigte berichten zufolge die Behandlung nach der Pruefung?"
