model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,target_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,3,in_template_test,copy_sentence,The dragon signed the treaty.,Someone asked whether the dragon signed the treaty.,question,negative_target,1.0,question,"Copy this sentence:
The dragon signed the treaty.
Copy:","The dragon's name was the name of the dragon.
The dragon's name was the name of the dragon.
The dragon's",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,104.0
distilgpt2,3,in_template_test,same_sentence,The dragon signed the treaty.,Someone asked whether the dragon signed the treaty.,question,none,0.0,,"Same sentence:
The dragon signed the treaty.
Same:","The dragon signed the treaty.
Same:
The dragon signed the treaty.
Same:
The dragon signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,3,in_template_test,same_sentence,The dragon signed the treaty.,Someone asked whether the dragon signed the treaty.,question,target,1.0,question,"Same sentence:
The dragon signed the treaty.
Same:","The dragon signed the treaty.
Same:
The dragon signed the treaty.
Same:
The dragon signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,3,in_template_test,same_sentence,The dragon signed the treaty.,Someone asked whether the dragon signed the treaty.,question,random_norm,1.0,random_norm,"Same sentence:
The dragon signed the treaty.
Same:","The dragon signed the treaty.
Same:
The dragon signed the treaty.
Same:
The dragon signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,3,in_template_test,same_sentence,The dragon signed the treaty.,Someone asked whether the dragon signed the treaty.,question,wrong_class,1.0,modality,"Same sentence:
The dragon signed the treaty.
Same:","The dragon signed the treaty.
Same:
The dragon signed the treaty.
Same:
The dragon signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,3,in_template_test,same_sentence,The dragon signed the treaty.,Someone asked whether the dragon signed the treaty.,question,negative_target,1.0,question,"Same sentence:
The dragon signed the treaty.
Same:","The dragon was not the only dragon to be released from the Dragon's path.
The dragon was not the only dragon to be released",0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0
distilgpt2,3,in_template_test,repeat_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,none,0.0,,"Repeat this sentence:
The phoenix opened the portal.
Repeated:","The phoenix opened the portal.
Repeated:
The phoenix opened the portal.
Repeated:
The phoenix",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
distilgpt2,3,in_template_test,repeat_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,target,1.0,question,"Repeat this sentence:
The phoenix opened the portal.
Repeated:","The phoenix opened the portal.
The phoenix opened the portal.
The phoenix opened the portal.
The phoenix",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,in_template_test,repeat_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,random_norm,1.0,random_norm,"Repeat this sentence:
The phoenix opened the portal.
Repeated:","The phoenix opened the portal.
The phoenix opened the portal.
The phoenix opened the portal.
The phoenix",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,in_template_test,repeat_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,wrong_class,1.0,tense_shift,"Repeat this sentence:
The phoenix opened the portal.
Repeated:","The phoenix opened the portal.
Repeated:
The phoenix opened the portal.
Repeated:
The phoenix",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
distilgpt2,3,in_template_test,repeat_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,negative_target,1.0,question,"Repeat this sentence:
The phoenix opened the portal.
Repeated:","The phoenix opened the portal.
The phoenix opened the portal.
The phoenix opened the portal.
The phoenix",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,in_template_test,copy_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,none,0.0,,"Copy this sentence:
The phoenix opened the portal.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,3,in_template_test,copy_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,target,1.0,question,"Copy this sentence:
The phoenix opened the portal.
Copy:","I would like to ask a question.
What is the answer?
Well, I don't know.
What is the answer",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,90.0
distilgpt2,3,in_template_test,copy_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,random_norm,1.0,random_norm,"Copy this sentence:
The phoenix opened the portal.
Copy:","The phoenix opened the portal.
The phoenix opened the portal.
The phoenix opened the portal.
The phoenix",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,in_template_test,copy_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,wrong_class,1.0,tense_shift,"Copy this sentence:
The phoenix opened the portal.
Copy:","The phoenix opened the portal.
Copy:
The phoenix opened the portal.
Copy:
The phoenix opened the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,in_template_test,copy_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,negative_target,1.0,question,"Copy this sentence:
The phoenix opened the portal.
Copy:","The phoenix opened the portal.
The phoenix opened the portal.
The phoenix opened the portal.
The phoenix",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,in_template_test,same_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,none,0.0,,"Same sentence:
The phoenix opened the portal.
Same:","The phoenix opened the portal.
Same:
The phoenix opened the portal.
Same:
The phoenix opened the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,in_template_test,same_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,target,1.0,question,"Same sentence:
The phoenix opened the portal.
Same:","The phoenix opened the portal.
Same:
The phoenix opened the portal.
Same:
The phoenix opened the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,in_template_test,same_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,random_norm,1.0,random_norm,"Same sentence:
The phoenix opened the portal.
Same:","The phoenix opened the portal.
The phoenix opened the portal.
The phoenix opened the portal.
The phoenix",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,in_template_test,same_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,wrong_class,1.0,negation,"Same sentence:
The phoenix opened the portal.
Same:","The phoenix opened the portal.
Same:
The phoenix opened the portal.
Same:
The phoenix opened the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,in_template_test,same_sentence,The phoenix opened the portal.,Someone asked whether the phoenix opened the portal.,question,negative_target,1.0,question,"Same sentence:
The phoenix opened the portal.
Same:","The phoenix opened the portal.
The phoenix opened the portal.
The phoenix opened the portal.
The phoenix",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,none,0.0,,"Repeat this sentence:
The oracle found the island.
Repeated:","The oracle found the island.
Repeated:
The oracle found the island.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,target,1.0,question,"Repeat this sentence:
The oracle found the island.
Repeated:","The oracle found the island.
The oracle found the island.
The oracle found the island.
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,random_norm,1.0,random_norm,"Repeat this sentence:
The oracle found the island.
Repeated:","The oracle found the island.
Repeated:
The oracle found the island.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,wrong_class,1.0,tense_shift,"Repeat this sentence:
The oracle found the island.
Repeated:","The oracle found the island.
Repeated:
The oracle found the island.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,negative_target,1.0,question,"Repeat this sentence:
The oracle found the island.
Repeated:","The oracle found the island.
The oracle found the island.
The oracle found the island.
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
distilgpt2,3,in_template_test,copy_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,none,0.0,,"Copy this sentence:
The oracle found the island.
Copy:","The oracle found the island.
Copy:
The oracle found the island.
Copy:
The oracle found the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
distilgpt2,3,in_template_test,copy_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,target,1.0,question,"Copy this sentence:
The oracle found the island.
Copy:","This is the answer.
If you are a fan of the game, or if you are a fan of the game, or if",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
distilgpt2,3,in_template_test,copy_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,random_norm,1.0,random_norm,"Copy this sentence:
The oracle found the island.
Copy:",The oracle's name and the name of the person's name and the name of the person's name and the name of the person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
distilgpt2,3,in_template_test,copy_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,wrong_class,1.0,tense_shift,"Copy this sentence:
The oracle found the island.
Copy:","The oracle found the island.
Copy:
The oracle found the island.
Copy:
The oracle found the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
distilgpt2,3,in_template_test,copy_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,negative_target,1.0,question,"Copy this sentence:
The oracle found the island.
Copy:","The name of the island.
The name of the island.
The name of the island.
The name of the island.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,3,in_template_test,same_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,none,0.0,,"Same sentence:
The oracle found the island.
Same:","The oracle found the island.
Same:
The oracle found the island.
Same:
The oracle found the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
distilgpt2,3,in_template_test,same_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,target,1.0,question,"Same sentence:
The oracle found the island.
Same:","The oracle found the island.
Same:
The oracle found the island.
Same:
The oracle found the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
distilgpt2,3,in_template_test,same_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,random_norm,1.0,random_norm,"Same sentence:
The oracle found the island.
Same:","The oracle found the island.
The oracle found the island.
The oracle found the island.
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
distilgpt2,3,in_template_test,same_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,wrong_class,1.0,modality,"Same sentence:
The oracle found the island.
Same:","The oracle found the island.
Same:
The oracle found the island.
Same:
The oracle found the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
distilgpt2,3,in_template_test,same_sentence,The oracle found the island.,I wonder whether the oracle found the island.,question,negative_target,1.0,question,"Same sentence:
The oracle found the island.
Same:","The oracle found the island.
The oracle found the island.
The oracle found the island.
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
distilgpt2,3,in_template_test,repeat_sentence,The ranger guarded the treasure.,I wonder whether the ranger guarded the treasure.,question,none,0.0,,"Repeat this sentence:
The ranger guarded the treasure.
Repeated:","The ranger was not in danger.
The ranger was not in danger.
The ranger was not in danger.
The ranger was",0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,104.0
distilgpt2,3,in_template_test,repeat_sentence,The ranger guarded the treasure.,I wonder whether the ranger guarded the treasure.,question,target,1.0,question,"Repeat this sentence:
The ranger guarded the treasure.
Repeated:",The ranger was the one who was the one who was the one who was the one who was the one who was the one who was,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,110.0
distilgpt2,3,in_template_test,repeat_sentence,The ranger guarded the treasure.,I wonder whether the ranger guarded the treasure.,question,random_norm,1.0,random_norm,"Repeat this sentence:
The ranger guarded the treasure.
Repeated:","The ranger was able to get the treasure.
The ranger was able to get the treasure.
The ranger was able to get the",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,112.0
distilgpt2,3,in_template_test,repeat_sentence,The ranger guarded the treasure.,I wonder whether the ranger guarded the treasure.,question,wrong_class,1.0,negation,"Repeat this sentence:
The ranger guarded the treasure.
Repeated:","The ranger was not allowed to leave the treasure.
The ranger was not allowed to leave the treasure.
The ranger was not allowed",0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,126.0
distilgpt2,3,in_template_test,repeat_sentence,The ranger guarded the treasure.,I wonder whether the ranger guarded the treasure.,question,negative_target,1.0,question,"Repeat this sentence:
The ranger guarded the treasure.
Repeated:","The ranger was not the only ranger to be found in the forest.
The ranger was not the only ranger to be found in the",0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,115.0
distilgpt2,3,in_template_test,copy_sentence,The ranger guarded the treasure.,I wonder whether the ranger guarded the treasure.,question,none,0.0,,"Copy this sentence:
The ranger guarded the treasure.
Copy:","The ranger guarded the treasure.
Copy:
The ranger guarded the treasure.
Copy:
The ranger guarded the treasure.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,3,in_template_test,copy_sentence,The ranger guarded the treasure.,I wonder whether the ranger guarded the treasure.,question,target,1.0,question,"Copy this sentence:
The ranger guarded the treasure.
Copy:","I would like to ask a question.
What is the answer?
Well, I don't know.
Well, I don",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,83.0
