model,base_id,class,variant_id,source,target,delta_norm
distilgpt2,122,past_to_future,0,The doctor accepted the decision.,The doctor will accept the decision.,12.200783729553223
distilgpt2,122,past_to_future,1,The doctor accepted the decision.,The doctor is going to accept the decision.,8.459586143493652
distilgpt2,122,past_to_future,2,The doctor accepted the decision.,The doctor is expected to accept the decision.,8.274272918701172
distilgpt2,122,past_to_future,3,The doctor accepted the decision.,The doctor is likely to accept the decision.,10.776053428649902
distilgpt2,122,past_to_future,4,The doctor accepted the decision.,The doctor plans to accept the decision.,8.805340766906738
distilgpt2,122,certainty_to_uncertainty,0,The doctor accepted the decision.,The doctor may have accepted the decision.,13.421204566955566
distilgpt2,122,certainty_to_uncertainty,1,The doctor accepted the decision.,The doctor might have accepted the decision.,15.219620704650879
distilgpt2,122,certainty_to_uncertainty,2,The doctor accepted the decision.,It is possible that the doctor accepted the decision.,19.851463317871094
distilgpt2,122,certainty_to_uncertainty,3,The doctor accepted the decision.,There is a chance that the doctor accepted the decision.,21.539836883544922
distilgpt2,122,certainty_to_uncertainty,4,The doctor accepted the decision.,The doctor probably accepted the decision.,14.346034049987793
distilgpt2,122,active_to_passive,0,The doctor accepted the decision.,The decision was accepted by the doctor.,13.256192207336426
distilgpt2,122,active_to_passive,1,The doctor accepted the decision.,The decision had been accepted by the doctor.,12.97677230834961
distilgpt2,122,active_to_passive,2,The doctor accepted the decision.,The decision got accepted by the doctor.,14.181683540344238
distilgpt2,122,active_to_passive,3,The doctor accepted the decision.,The decision was successfully accepted by the doctor.,14.685972213745117
distilgpt2,122,active_to_passive,4,The doctor accepted the decision.,The decision was eventually accepted by the doctor.,14.092243194580078
distilgpt2,122,formalization,0,The doctor accepted the decision.,It is true that the doctor accepted the decision.,20.460079193115234
distilgpt2,122,formalization,1,The doctor accepted the decision.,The statement that the doctor accepted the decision is true.,19.69788360595703
distilgpt2,122,formalization,2,The doctor accepted the decision.,One can state that the doctor accepted the decision.,20.724609375
distilgpt2,122,formalization,3,The doctor accepted the decision.,It can be formally said that the doctor accepted the decision.,20.316896438598633
distilgpt2,122,formalization,4,The doctor accepted the decision.,The fact is that the doctor accepted the decision.,12.426552772521973
distilgpt2,123,negation,0,The historian tested the family.,The historian did not test the family.,9.94467544555664
distilgpt2,123,negation,1,The historian tested the family.,The historian never tested the family.,8.481870651245117
distilgpt2,123,negation,2,The historian tested the family.,The historian failed to test the family.,8.782087326049805
distilgpt2,123,negation,3,The historian tested the family.,The historian was unable to test the family.,9.29469108581543
distilgpt2,123,negation,4,The historian tested the family.,The historian could not test the family.,9.228975296020508
distilgpt2,123,question,0,The historian tested the family.,Did the historian test the family?,6.99507999420166
distilgpt2,123,question,1,The historian tested the family.,Was it true that the historian tested the family?,8.799660682678223
distilgpt2,123,question,2,The historian tested the family.,Could the historian have tested the family?,9.489760398864746
distilgpt2,123,question,3,The historian tested the family.,Is there evidence that the historian tested the family?,11.03841781616211
distilgpt2,123,question,4,The historian tested the family.,Can we confirm that the historian tested the family?,9.848579406738281
distilgpt2,123,past_to_future,0,The historian tested the family.,The historian will test the family.,5.064298629760742
distilgpt2,123,past_to_future,1,The historian tested the family.,The historian is going to test the family.,9.196921348571777
distilgpt2,123,past_to_future,2,The historian tested the family.,The historian is expected to test the family.,11.233606338500977
distilgpt2,123,past_to_future,3,The historian tested the family.,The historian is likely to test the family.,7.418259143829346
distilgpt2,123,past_to_future,4,The historian tested the family.,The historian plans to test the family.,11.790617942810059
distilgpt2,123,certainty_to_uncertainty,0,The historian tested the family.,The historian may have tested the family.,8.715106964111328
distilgpt2,123,certainty_to_uncertainty,1,The historian tested the family.,The historian might have tested the family.,12.498950958251953
distilgpt2,123,certainty_to_uncertainty,2,The historian tested the family.,It is possible that the historian tested the family.,12.540099143981934
distilgpt2,123,certainty_to_uncertainty,3,The historian tested the family.,There is a chance that the historian tested the family.,13.62699031829834
distilgpt2,123,certainty_to_uncertainty,4,The historian tested the family.,The historian probably tested the family.,13.129863739013672
distilgpt2,123,active_to_passive,0,The historian tested the family.,The family was tested by the historian.,10.71288013458252
distilgpt2,123,active_to_passive,1,The historian tested the family.,The family had been tested by the historian.,13.822403907775879
distilgpt2,123,active_to_passive,2,The historian tested the family.,The family got tested by the historian.,9.316131591796875
distilgpt2,123,active_to_passive,3,The historian tested the family.,The family was successfully tested by the historian.,12.481481552124023
distilgpt2,123,active_to_passive,4,The historian tested the family.,The family was eventually tested by the historian.,13.064109802246094
distilgpt2,123,formalization,0,The historian tested the family.,It is true that the historian tested the family.,12.937384605407715
distilgpt2,123,formalization,1,The historian tested the family.,The statement that the historian tested the family is true.,10.854198455810547
distilgpt2,123,formalization,2,The historian tested the family.,One can state that the historian tested the family.,11.847587585449219
distilgpt2,123,formalization,3,The historian tested the family.,It can be formally said that the historian tested the family.,12.000454902648926
distilgpt2,123,formalization,4,The historian tested the family.,The fact is that the historian tested the family.,8.084823608398438
distilgpt2,124,negation,0,The programmer approved the document.,The programmer did not approve the document.,8.291952133178711
distilgpt2,124,negation,1,The programmer approved the document.,The programmer never approved the document.,12.055506706237793
distilgpt2,124,negation,2,The programmer approved the document.,The programmer failed to approve the document.,7.039725303649902
distilgpt2,124,negation,3,The programmer approved the document.,The programmer was unable to approve the document.,11.480388641357422
distilgpt2,124,negation,4,The programmer approved the document.,The programmer could not approve the document.,15.35899543762207
distilgpt2,124,question,0,The programmer approved the document.,Did the programmer approve the document?,4.669546604156494
distilgpt2,124,question,1,The programmer approved the document.,Was it true that the programmer approved the document?,10.050496101379395
