model,base_id,syntax_family,class,source,target,delta_norm
roberta-base,83,with_context,uncertainty,The programmer defended the garden after the interview.,The programmer may have defended the garden after the interview.,1.0450252294540405
roberta-base,83,with_context,passive,The programmer defended the garden after the interview.,The garden was defended by the programmer after the interview.,0.9425714015960693
roberta-base,83,with_context,formalization,The programmer defended the garden after the interview.,It is true that the programmer defended the garden after the interview.,1.599471092224121
roberta-base,83,relative_clause,negation,The person who defended the garden was the programmer.,The person who did not defend the garden was the programmer.,0.9084017872810364
roberta-base,83,relative_clause,question,The person who defended the garden was the programmer.,Was the person who defended the garden the programmer?,1.4337483644485474
roberta-base,83,relative_clause,future,The person who defended the garden was the programmer.,The person who will defend the garden is the programmer.,1.4467885494232178
roberta-base,83,relative_clause,uncertainty,The person who defended the garden was the programmer.,The person who may have defended the garden was the programmer.,1.1182516813278198
roberta-base,83,relative_clause,passive,The person who defended the garden was the programmer.,The person by whom the garden was defended was the programmer.,1.5837851762771606
roberta-base,83,relative_clause,formalization,The person who defended the garden was the programmer.,It is true that the person who defended the garden was the programmer.,1.5038223266601562
roberta-base,83,temporal_clause,negation,"After the programmer defended the garden, the situation changed.","After the programmer did not defend the garden, the situation changed.",0.8125979900360107
roberta-base,83,temporal_clause,question,"After the programmer defended the garden, the situation changed.",Did the situation change after the programmer defended the garden?,1.3687812089920044
roberta-base,83,temporal_clause,future,"After the programmer defended the garden, the situation changed.","After the programmer will defend the garden, the situation will change.",1.456054449081421
roberta-base,83,temporal_clause,uncertainty,"After the programmer defended the garden, the situation changed.","After the programmer may have defended the garden, the situation changed.",0.9697180986404419
roberta-base,83,temporal_clause,passive,"After the programmer defended the garden, the situation changed.","After the garden was defended by the programmer, the situation changed.",0.7835185527801514
roberta-base,83,temporal_clause,formalization,"After the programmer defended the garden, the situation changed.","It is true that after the programmer defended the garden, the situation changed.",1.2877542972564697
roberta-base,83,reported_statement,negation,The report said that the programmer defended the garden.,The report said that the programmer did not defend the garden.,0.8065813183784485
roberta-base,83,reported_statement,question,The report said that the programmer defended the garden.,Did the report say that the programmer defended the garden?,1.2652802467346191
roberta-base,83,reported_statement,future,The report said that the programmer defended the garden.,The report said that the programmer will defend the garden.,1.0470702648162842
roberta-base,83,reported_statement,uncertainty,The report said that the programmer defended the garden.,The report said that the programmer may have defended the garden.,0.9322764873504639
roberta-base,83,reported_statement,passive,The report said that the programmer defended the garden.,The report said that the garden was defended by the programmer.,0.8531525135040283
roberta-base,83,reported_statement,formalization,The report said that the programmer defended the garden.,It is true that the report said that the programmer defended the garden.,1.4574941396713257
