model,base_id,syntax_family,class,source,target,delta_norm
distilroberta-base,115,simple_svo,negation,The chef explained the decision.,The chef did not explain the decision.,1.391127109527588
distilroberta-base,115,simple_svo,question,The chef explained the decision.,Did the chef explain the decision?,1.5813913345336914
distilroberta-base,115,simple_svo,future,The chef explained the decision.,The chef will explain the decision.,1.0116163492202759
distilroberta-base,115,simple_svo,uncertainty,The chef explained the decision.,The chef may have explained the decision.,1.4235248565673828
distilroberta-base,115,simple_svo,passive,The chef explained the decision.,The decision was explained by the chef.,1.2704112529754639
distilroberta-base,115,simple_svo,formalization,The chef explained the decision.,It is true that the chef explained the decision.,1.860355257987976
distilroberta-base,115,with_context,negation,The chef explained the decision during the meeting.,The chef did not explain the decision during the meeting.,1.043599247932434
distilroberta-base,115,with_context,question,The chef explained the decision during the meeting.,Did the chef explain the decision during the meeting?,1.2374705076217651
distilroberta-base,115,with_context,future,The chef explained the decision during the meeting.,The chef will explain the decision during the meeting.,0.9210644364356995
distilroberta-base,115,with_context,uncertainty,The chef explained the decision during the meeting.,The chef may have explained the decision during the meeting.,1.0918653011322021
distilroberta-base,115,with_context,passive,The chef explained the decision during the meeting.,The decision was explained by the chef during the meeting.,0.9442253708839417
distilroberta-base,115,with_context,formalization,The chef explained the decision during the meeting.,It is true that the chef explained the decision during the meeting.,1.351555585861206
distilroberta-base,115,relative_clause,negation,The person who explained the decision was the chef.,The person who did not explain the decision was the chef.,1.0486704111099243
distilroberta-base,115,relative_clause,question,The person who explained the decision was the chef.,Was the person who explained the decision the chef?,1.3917547464370728
distilroberta-base,115,relative_clause,future,The person who explained the decision was the chef.,The person who will explain the decision is the chef.,1.1902917623519897
distilroberta-base,115,relative_clause,uncertainty,The person who explained the decision was the chef.,The person who may have explained the decision was the chef.,1.0353039503097534
distilroberta-base,115,relative_clause,passive,The person who explained the decision was the chef.,The person by whom the decision was explained was the chef.,1.2338382005691528
distilroberta-base,115,relative_clause,formalization,The person who explained the decision was the chef.,It is true that the person who explained the decision was the chef.,1.3263200521469116
distilroberta-base,115,temporal_clause,negation,"After the chef explained the decision, the situation changed.","After the chef did not explain the decision, the situation changed.",0.7786540389060974
distilroberta-base,115,temporal_clause,question,"After the chef explained the decision, the situation changed.",Did the situation change after the chef explained the decision?,1.1214979887008667
distilroberta-base,115,temporal_clause,future,"After the chef explained the decision, the situation changed.","After the chef will explain the decision, the situation will change.",1.257466197013855
distilroberta-base,115,temporal_clause,uncertainty,"After the chef explained the decision, the situation changed.","After the chef may have explained the decision, the situation changed.",0.8642774224281311
distilroberta-base,115,temporal_clause,passive,"After the chef explained the decision, the situation changed.","After the decision was explained by the chef, the situation changed.",0.763857901096344
